school_ID,age_yrs,sex,weigth,height,BMI,cran_vol,head_circumference,birth_weight,birth_heigth,birth_head_circumference,M_birth_age,mothers_nationality,mothers_height,mothers_weight,dads_nationality,dads_height,N_sibs,birth_order,cohab_3,2_providers_OK,Two_providers,cohabitance,n_providers,two_paretnal_figures,parents_together,two_parents,parents_alive,dads_education,Feduc_3,Feduc_1,mothers_edu,Meduc_3,Max_edu_3,family_income,personal_estimate_of_resources,Resources_reported,enough_food,lacking_meat,lacking_fruit,lacking_milk_meat,lacking_vegs,estimate_of_educational_success,grades,smoking,alcohol,Mo-smokes,dad_smokes,engages_in_sport,Oma_toas_inimesi,Laste_arv_peres...150,underage_children,people_in_dwelling,height_rzs,BMI_rzs,cran_vol_rzs,head_circ_rzs
1,16.50411,1,56,173.3,18.646224,1253.532,55.9,3080,48,33,21.8,1,164,76,1,180,2,2,1,1,1,0,2,1,0,0,1,6,3,0,4,2,3,4,3,1,0,1,1,2,0,4,5,0,2,1,NA,0,2,NA,3,5,-0.268179087062619,-0.575978009544075,-0.795554089890424,-0.290429905673026
1,14.961644,2,49.25,162.4,18.673864,1059.204,53.3,3150,47,35,23.3,1,164,76,1,180,2,2,1,1,1,0,2,1,0,0,1,6,3,0,4,2,3,4,3,1,0,1,1,2,0,3,3.5,1,3,1,4,1,1,NA,3,5,-0.357116448397739,-0.444091463716271,-1.32560089478742,-1.35222061676535
1,15.616438,1,52.65,160.5,20.438466,1337.142,57.7,2620,48,36,25.1,1,163,65,NA,NA,1,1,1,1,1,0,2,1,0,0,1,6,3,0,2,1,3,4,3,1,2,0,0,0,0,4,4,1,0,0,3,1,2,NA,NA,NA,-1.92112081678879,0.0999515722131631,0.241272030478899,0.786590934020855
1,14.906849,2,45.25,159.6,17.764493,1042.446,51.3,3680,51,NA,39.4,1,160,76,1,173,0,2,2,1,1,1,2,1,1,1,1,2,1,1,4,2,2,4,3,1,3,0,0,0,0,4,5,0,0,0,0,1,1,NA,1,3,-0.777583242262241,-0.791850849567731,-1.54306420121113,-2.62137413661363
1,15.136986,2,46.75,160.6,18.125522,1105.518,54,NA,NA,NA,22.3,1,164,51,1,170,2,1,2,1,1,1,2,1,1,1,1,6,3,0,4,2,3,4,3,1,3,0,0,1,0,4,3,0,0,0,0,1,1,NA,3,5,-0.668111198543008,-0.679831644591725,-0.714722374647803,-0.886970350434775
1,12.473973,2,50,161.1,19.26544,1140.012,55.3,3920,51,NA,24.5,1,165,65,NA,NA,0,1,0,0,0,0,1,0,0,0,1,6,3,0,4,2,3,4,3,1,3,0,1,0,0,4,4,1,0,0,4,0,1,NA,1,2,0.831585479564023,0.477185559328216,0.171566956880065,0.583909626478766
1,14.857534,1,47.4,165.8,17.242859,1269.119,55.7,4100,54,NA,27.2,1,168,68,1,170,1,2,0,0,0,0,1,0,0,0,1,3,2,0,6,3,3,4,3,1,2,1,0,2,0,3,1,1,1,0,4,0,2,NA,2,3,-0.782024283372168,-0.87422409351947,-0.361111816493958,-0.243212378424367
1,15.049315,2,55,177.2,17.516013,1218.852,57.4,3050,48,51,29,1,175,60,1,185,0,2,0,0,0,0,1,0,0,0,1,6,3,0,6,3,3,4,3,1,2,0,0,0,0,5,6,0,1,0,0,0,1,NA,2,3,1.9109054260268,-0.906712760113447,0.725254001753916,1.25012734192974
1,12.10137,2,33,139.6,16.933359,1009.92,51.4,2860,49,NA,33.4,1,159,62,1,169,1,2,2,1,1,1,2,1,1,1,1,1,1,1,3,2,2,4,2,1,0,0,1,0,0,4,5,0,0,0,0,1,1,NA,2,4,-2.04034092746244,-0.281900149978129,-1.27791739019129,-1.65029583049304
1,13.457534,1,43.45,156,17.854208,1262.367,54,3200,51,NA,21,1,163,90,2,NA,1,1,1,1,1,0,2,1,0,0,1,2,1,1,2,1,1,4,3,1,2,1,0,1,0,3,3,1,1,0,2,1,2,NA,2,4,-0.634543884021149,-0.0489195105678381,0.0861606662141674,-0.654295597705534
1,12.060274,1,40.2,157.2,16.267506,1129.984,53.5,4100,58,NA,25.1,1,168,74,1,170,2,2,2,1,1,1,2,1,1,1,1,4,2,0,3,2,2,4,3,1,1,1,0,1,0,3,4,0,0,0,4,0,2,NA,3,5,0.609565519040256,-0.738331282037573,-1.32632350229981,-0.730820129853384
1,13.410959,1,86.2,167.3,30.797494,1405.165,58.8,NA,NA,NA,36,2,164,NA,1,172,1,2,0,0,0,0,1,0,0,0,2,4,2,0,4,2,2,4,3,1,0,1,1,2,0,3,3,0,0,0,0,0,2,NA,2,3,0.983765052728116,4.98481814535776,1.87302521405018,2.36507981712679
1,15.742466,1,66.3,177.2,21.114757,1376.074,57.8,4360,51,NA,34.3,1,169,59,1,178,2,4,0,0,0,0,1,0,0,0,1,6,3,0,6,3,3,4,3,1,3,0,0,0,0,4,4,3,3,0,0,1,2,NA,2,4,0.370669959577075,0.35329945706532,0.712598863826017,0.843100360009033
1,14.178082,1,44.7,168.4,15.762436,1286.789,56,3000,47,NA,26.3,1,170,70,1,184,0,1,0,0,0,0,1,0,0,0,1,4,2,0,4,2,2,4,3,1,2,1,0,1,0,3,2.5,1,1,1,2,1,1,NA,1,2,0.295721496394834,-1.05787166951738,0.171886894406393,0.324445364848491
1,16.123288,1,73.5,181.6,22.287207,1580.143,60.6,3900,50,NA,NA,1,NA,NA,1,193,1,2,0,0,0,0,1,1,0,0,1,NA,NA,NA,4,2,2,4,3,1,2,0,0,0,0,3,3,0,0,0,4,1,2,NA,1,5,0.914639530578855,0.813241126284434,3.244032284169,2.61134775330635
1,17.010959,1,57.5,174.9,18.796986,1325.721,55.6,2750,48,NA,21.3,1,172,75,1,NA,0,1,0,0,0,0,1,0,0,0,1,2,1,1,3,2,2,4,3,1,3,0,0,0,0,3,3,1,0,1,NA,0,1,NA,1,3,-0.061855652879398,-0.467876219317922,0.156691866549042,-0.392399781901651
1,16.561644,1,63.15,181.9,19.085694,1415.006,58,NA,NA,NA,31.7,1,168,85,1,174,1,2,0,0,0,0,1,0,0,0,1,3,2,0,2,1,2,4,3,1,2,0,0,0,0,4,3,0,0,1,4,0,1,NA,1,3,0.928086462734041,-0.400404528686102,1.2179573391108,1.0343093128516
1,14.852055,2,65.9,162.2,25.048615,1335.168,57.3,3450,NA,NA,29,3,161,67,1,184,1,2,0,0,0,0,1,0,0,0,1,NA,NA,NA,4,2,2,4,3,1,2,0,0,0,0,3,4,1,1,1,NA,1,NA,NA,2,6,-0.363422441513889,2.05687490423206,2.20217457249837,1.17018619053267
1,13.10411,2,41.65,156.8,16.94037,NA,53.3,4000,50,40,25.8,1,160,100,1,178,5,4,2,1,1,1,2,1,1,1,1,3,2,0,6,3,3,4,3,1,2,0,0,0,0,5,6,0,0,0,3,1,3,NA,5,8,-0.35683393666881,-0.62412421680528,NA,-0.984042348372702
1,12.846575,1,42.5,148,19.402849,1221.352,54.5,4250,51,NA,36.3,2,158,93,1,172,0,3,2,1,1,1,2,1,1,1,1,3,2,0,3,2,2,4,3,1,2,1,1,2,0,3,2,0,0,0,0,1,1,NA,1,3,-1.21819331050672,0.582001805055804,-0.272882888679266,-0.201426526595469
1,12.153425,1,41.05,164.6,15.151426,1185.509,53.3,3400,50,NA,25.2,1,170,55,3,192,1,1,2,1,1,1,2,1,1,1,1,3,2,0,6,3,3,4,2,1,2,1,0,1,0,3,4,0,0,0,0,0,2,NA,2,4,1.58503952400452,-1.15587673293488,-0.63579126330371,-0.857380790165488
1,13.931507,1,35.65,147.8,16.319643,1212.517,52.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,1,0,0,0,1,NA,NA,NA,2,1,2,4,4,1,2,0,0,0,0,4,4,0,0,1,0,0,2,NA,2,3,-2.27472145894403,-0.738331771035234,-0.65756770513254,-1.55725347638131
1,13.813699,2,57.05,169.2,19.927597,1185.348,55.6,4220,52,37,NA,1,167,63,1,NA,2,1,0,0,0,0,1,0,0,0,1,2,1,1,2,1,1,4,2,1,0,0,0,0,1,3,3,0,1,0,3,0,4,NA,3,4,1.12130573847097,0.319127709358098,0.332867601355984,0.226988246691541
1,11.312329,1,37.1,151.2,16.228199,1227.601,55,4400,53,NA,27.2,1,167,68,1,NA,0,2,0,0,0,0,1,1,0,0,1,4,2,0,4,2,2,4,2,1,2,0,0,0,0,3,1,2,1,0,NA,1,2,NA,1,4,0.199347531635208,-0.839209373694269,-0.142541605972768,0.176358671717166
1,12.320548,2,32.65,146.7,15.171306,1052.298,52.9,3500,49,NA,23.8,1,162,58,1,173,1,1,0,0,0,0,1,0,0,0,1,4,2,0,4,2,2,4,3,1,3,0,0,0,0,3,2,0,0,1,0,1,2,NA,2,3,-1.22489563544342,-1.06074993330762,-0.870284291962396,-0.846549254541807
1,10.909589,2,25.4,128.6,15.358605,900.522,49.8,4100,50,NA,21.9,1,157,65,1,173,2,2,2,1,1,1,2,1,1,1,1,3,2,0,4,2,2,4,2.5,1,2,0,0,0,0,3,3,0,0,1,3,0,1,NA,3,5,-1.76189792432436,-0.295196648973814,-1.58327630110506,-1.54372040583595
1,12.419178,1,31.05,142.1,15.377065,1101.396,52,3600,50,NA,20.4,1,157,70,1,173,2,1,2,1,1,1,2,1,1,1,1,3,2,0,4,2,2,4,2,1,2,1,0,1,0,3,2,0,NA,1,2,0,2,NA,3,5,-1.72218392658018,-1.02562496808717,-1.69469322198539,-1.69261639317986
1,11.621918,1,49.7,151.5,21.653651,1408.254,57,3550,50,NA,26,1,167,85,1,170,2,2,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,4,2,1,1,1,0,1,0,3,2,0,0,0,0,0,2,NA,3,5,0.0644469781765133,1.29376795861537,2.11951829036652,1.44568410601211
1,12.057534,1,36.75,150.1,16.311577,1217.186,54.4,3120,51,NA,36.2,2,166,53,2,180,0,1,0,0,0,0,1,0,0,0,1,3,2,0,4,2,2,4,3,1,2,0,0,0,0,4,4,0,0,0,0,1,1,NA,NA,3,-0.37805217401358,-0.721691885789044,-0.241743371676473,-0.166740208853712
1,12.216438,1,43,151,18.858822,1271.202,54.4,2400,45,NA,35.1,1,164,57,1,178,0,1,2,1,1,1,2,1,1,1,1,6,3,0,4,2,3,4,3,1,3,0,0,0,0,3,3,0,0,1,0,0,3,NA,1,3,-0.348678344219798,0.295250322741559,0.428962347183058,-0.170381058526274
1,15.438356,1,53,168.1,18.756009,1219.269,54.7,3500,51,34,22.9,1,165,NA,1,171,1,1,1,1,1,0,2,1,0,0,1,4,2,0,3,2,2,4,4,1,2,0,0,0,0,3,1,2,2,1,1,0,3,NA,2,6,-0.800666312940791,-0.525409430769935,-1.19427180978663,-1.07220658765043
1,11.684932,1,40.4,141.6,20.149063,1173.585,53.9,3600,51,NA,26.8,1,160,64,1,165,1,2,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,4,3,1,2,0,0,1,0,3,3,0,0,0,4,0,1,NA,2,4,-1.3503639954399,0.715471032985963,-0.796269700847318,-0.493880981134274
1,14.369863,2,45.45,146.9,21.061548,1060.182,54.3,2850,49,NA,31.3,1,159,63,1,170,1,2,2,1,1,1,2,1,1,1,1,2,1,1,3,2,2,4,3,1,2,0,0,0,0,4,4,0,0,0,0,1,1,NA,2,4,-2.57975599427542,0.58719031894396,-1.31779070821865,-0.719890628561956
1,11.906849,1,37.8,148.1,17.233825,1029.781,52.3,NA,NA,NA,32.9,1,167,61,1,NA,2,3,0,0,0,0,1,0,0,0,1,6,3,0,4,2,3,4,2,1,1,0,1,1,0,3,1,0,0,0,0,0,2,NA,2,5,-0.569616069929691,-0.388265664888298,-2.57583741593765,-1.48605091601731
1,11.884932,1,37.9,144.2,18.226727,1253.029,55.7,4100,48,36,26.5,1,170,64,1,180,3,3,0,0,0,0,1,0,0,0,3,5,3,0,3,2,3,4,2,1,0,0,1,0,0,4,4,0,0,0,0,1,4,NA,4,5,-1.10055169591111,-0.00580254012995092,0.200163291363227,0.644111302915718
1,15.134247,1,54.9,165.5,20.043629,1348.563,56.1,4900,54,36,26,1,164,70,1,NA,2,2,0,0,0,0,1,0,0,0,3,3,2,0,4,2,2,4,2,1,3,1,0,2,0,3,1,3,4,0,NA,1,1,NA,3,4,-1.01611212348503,0.0727801934297742,0.507871597738488,-0.113243487992341
1,14.632877,2,50.8,169.3,17.723513,1056.234,54.3,NA,NA,NA,30.5,1,160,60,0,NA,3,6,0,0,0,0,1,0,0,0,3,NA,NA,NA,3,2,2,4,5,1,4,0,0,0,0,3,3,2,3,1,NA,0,3,NA,4,5,0.791080350995326,-0.767714120521667,-1.3717081928101,-0.732904811648929
2,14.164384,1,55.3,170.5,19.022884,1289.375,54.7,4880,51,NA,19.4,1,NA,NA,1,NA,0,1,0,0,0,0,1,0,0,0,1,3,2,0,4,2,2,4,3,1,4,0,0,0,0,3,1,0,0,1,1,1,1,NA,1,2,0.60538118952105,0.215694822186163,0.209858165862686,-0.482715422682251
3,12.805479,2,38.25,150.5,16.887231,963.594,51.5,NA,NA,NA,NA,NA,NA,NA,1,170,0,1,0,0,0,0,1,1,0,0,2,4,2,0,0,1,2,4,3,1,0,0,1,0,0,4,5,0,0,NA,3,1,1,NA,NA,7,-1.10014148030428,-0.559895542569059,-2.24178515238305,-1.98688191263797
3,13.205479,1,37.3,155.5,15.425812,1187.592,53.3,NA,51,NA,33.9,1,163,50,1,NA,3,4,0,0,0,0,1,0,0,0,1,0,1,1,4,2,2,4,4,1,2,0,0,0,0,3,3,1,1,1,NA,1,2,NA,2,4,-0.473591239610856,-0.969836854258949,-0.781974767482293,-1.03421201942527
3,13.175342,1,50,162.4,18.958237,1335.562,56.5,4250,52,NA,28,1,166,78,1,194,5,2,1,1,1,0,2,1,0,0,1,4,2,0,4,2,2,4,4,1,2,0,1,0,0,4,4,0,0,0,3,1,2,NA,4,7,0.514328212084982,0.404619892237229,1.06630597728285,0.978493009302048
3,13.419178,2,54.45,164.7,20.072926,1224.768,57.2,3520,49,NA,25.7,1,168,70,1,NA,1,2,0,0,0,0,1,0,0,0,1,NA,NA,NA,6,3,3,4,2,1,2,0,0,1,0,4,5,1,1,0,0,0,2,NA,2,3,0.655806261169062,0.509410218912851,0.899483353057075,1.36675310980237
3,12.660274,1,49.6,156.7,20.199643,1244.697,55,3600,51,NA,28.8,1,164,60,1,NA,2,2,2,1,1,1,2,1,1,1,1,3,2,0,3,2,2,4,3,1,2,0,0,0,0,4,5,1,0,0,0,0,2,NA,3,5,0.13768133409107,0.877872073995203,0.0544569036070331,0.148794109344533
3,12.682192,1,46.3,156.7,18.855715,1264.953,54.8,4200,54,NA,19.7,1,164,NA,NA,NA,0,1,1,0,1,0,2,0,0,0,1,NA,NA,NA,3,2,2,4,3,1,3,0,0,0,0,4,3,1,1,1,NA,1,2,NA,1,3,0.1211677962685,0.357831897361935,0.302476341229132,0.0193141794604219
3,14.739726,1,35.95,158.1,14.382526,1205.262,54.2,NA,NA,NA,NA,1,NA,NA,2,NA,1,2,2,1,1,1,2,0,1,1,3,NA,NA,NA,3,2,2,4,4,1,3,0,0,0,0,3,3,0,0,0,NA,0,2,NA,2,3,-1.75487440173582,-1.91690934365102,-1.10092665413059,-1.12289538802586
3,13.682192,2,46.55,161.9,17.759306,1093.686,55.2,3500,53,NA,24.2,1,168,63,1,178,2,2,0,0,0,0,1,1,0,0,1,2,1,1,4,2,2,4,4,1,2,0,1,0,0,3,3,0,0,1,0,1,5,NA,3,7,0.0675004718263015,-0.479776773734826,-0.822864197771772,0.0157227589030539
3,13.046575,2,62.8,166.7,22.59896,1201.116,57.2,1400,49,NA,32.4,1,164,78,1,178,0,NA,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,4,2,1,1,1,1,2,0,4,4,0,0,0,0,0,3,NA,1,4,1.21384426391934,1.59931321018295,0.700667003991965,1.50688823296008
3,12.854795,1,37.85,156.7,15.414445,1368.819,56.7,3950,50,NA,32.2,1,165,65,1,178,1,2,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,4,3,1,4,0,0,0,0,4,3.5,0,0,0,0,1,2,NA,2,4,-0.0125109738542207,-0.967291096078366,1.55947174302312,1.17573580346723
3,12.835616,1,43.9,155.2,18.225569,1187.089,54.3,3400,51,NA,29.5,1,160,57,1,178,1,2,0,0,0,0,1,0,0,0,3,4,2,0,4,2,2,4,3,1,2,1,0,1,0,3,2,0,0,0,0,0,2,NA,1,3,-0.206285258326817,0.124093799432715,-0.696631606545816,-0.32449686385054
4,12.227397,2,56.9,157.8,22.850635,1187.328,55.7,3250,49,NA,33.3,1,173,70,1,NA,2,3,0,0,0,0,1,0,0,0,3,NA,NA,NA,3,2,2,4,4,1,4,0,0,0,0,3,3,1,2,0,NA,0,2,NA,2,4,0.603111842763918,1.97268730309274,0.91229549708386,0.9827842244579
4,13.2,1,42.96,150.2,19.042519,1230.187,54.7,3650,47,NA,25.9,1,163,65,1,175,2,2,2,1,1,1,2,1,1,1,1,2,1,1,4,2,2,4,3,1,1,0,0,0,0,3,3,0,0,1,0,0,2,NA,2,5,-1.20720781282298,0.43575432843527,-0.250757927059802,-0.155460895161812
4,12.367123,2,34.4,152.9,14.714431,1058.202,53.2,2850,48,NA,22.4,2,NA,63,1,NA,1,1,0,0,0,0,1,0,0,0,1,4,2,0,3,2,2,4,4,1,1,1,0,2,0,3,1,0,0,0,3,1,2,NA,2,5,-0.32087858885775,-1.25738398156262,-0.820220491417078,-0.684435522828249
4,12.594521,2,47,157.7,18.898811,1046.382,52.8,3650,50,NA,27.4,1,165,51,1,NA,0,1,0,0,0,0,1,0,0,0,1,3,2,0,6,3,3,4,3,1,2,1,1,1,0,4,4,0,0,1,NA,0,1,NA,1,2,0.191484329308541,0.291690054954797,-1.08537611301582,-1.05990946717254
4,12.991781,1,43.9,149.6,19.615588,1243.691,55.8,4228,53,35,17.6,1,168,88,1,170,4,1,2,1,1,1,2,1,1,1,1,3,2,0,3,2,2,4,1,1,0,0,0,0,0,3,3,0,0,0,0,0,6,NA,5,7,-1.11303517530519,0.667058948144661,-0.0292127222212865,0.582053416073934
4,13.641096,1,36,151.9,15.60224,1281.043,55.6,3050,51,36,27.4,1,165,55,1,176,2,2,2,1,1,1,2,1,1,1,1,3,2,0,3,2,2,4,4,1,3,0,0,0,0,4,4,0,0,0,3,0,1,NA,3,5,-1.38639606587257,-0.947764192183754,0.276517557920355,0.30125648841195
4,14.158904,1,44.95,160.5,17.449365,1241.608,54.5,NA,NA,NA,24.6,1,162,56,1,184,3,3,0,0,0,0,1,0,0,0,1,2,1,1,3,2,2,4,2,1,1,1,0,1,0,3,2,0,0,1,4,0,2,NA,3,5,-0.781099990528368,-0.392983328631308,-0.381943033946432,-0.605023105250986
4,13.30411,1,34.55,150.7,15.213234,1062.464,52.1,3750,50,49,NA,1,162,69,1,172,3,3,2,1,1,1,2,1,1,1,1,3,2,0,3,2,2,4,4,1,0,1,1,1,0,4,3,1,1,0,2,1,4,NA,4,6,-1.23062755499056,-1.06012326527187,-2.36347219817252,-1.80931850453691
5,13.863014,2,47.9,153.9,20.223591,1206.042,55.7,NA,NA,NA,22.1,1,176,56,1,198,0,2,1,0,1,0,2,1,0,0,1,6,3,0,NA,NA,3,4,4,1,4,0,0,0,0,NA,4,0,0,0,3,0,1,3,NA,4,-1.26820683279606,0.417026530541098,0.591600285518217,0.275016451385324
5,12.591781,2,45,156.4,18.396661,1105.518,54.3,NA,NA,NA,NA,1,NA,NA,1,173,1,2,2,1,1,1,2,1,1,1,1,1,1,1,6,3,3,4,4,1,2,0,0,0,0,NA,3,0,0,0,4,1,2,2,NA,4,-0.00682918704975367,0.0967146501625435,-0.327065218752236,-0.109821005214516
5,12.876712,2,35.1,148,16.02447,1129.182,53.4,3500,50,NA,19.7,1,164,60,1,173,0,1,2,1,1,1,2,1,1,1,1,6,3,0,5,3,3,4,3,1,0,1,1,1,0,NA,4,0,0,0,0,1,1,1,NA,3,-1.54342161794608,-0.917303001871858,-0.152864418059133,-0.819351782405193
5,13.517808,2,30.65,153.1,13.076156,1098.624,53.3,NA,NA,NA,29.3,1,162,55,1,178,2,2,2,1,1,1,2,1,1,1,1,4,2,0,3,2,2,4,4,1,2,0,0,0,0,NA,2,0,0,1,1,0,3,3,NA,5,-1.19512935363425,-2.25052853170444,-0.733781102066291,-1.13246442646902
5,13.536986,2,41.6,152.6,17.864228,1080.876,53.2,3500,42,NA,33.8,1,171,67,1,186,1,1,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,4,2,1,2,1,0,1,0,NA,5,0,0,0,0,1,2,2,NA,4,-1.28378519855532,-0.388959263918333,-0.964281270909456,-1.20200432071065
5,13.213699,1,43.45,158.9,17.208459,1307.045,56.7,4370,53,37,21.2,1,162,70,1,192,1,1,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,4,4,1,3,0,1,0,0,NA,3,0,0,0,3,1,2,2,NA,4,-0.00710172821299859,-0.277787945368075,0.701635042912402,1.09485425557814
5,13.734247,1,38.6,159.2,15.230045,1214.6,53.8,2800,49,NA,29,2,164,52,1,186,1,1,0,0,0,0,1,0,0,0,3,6,3,0,6,3,3,4,3,1,0,0,0,1,0,NA,3,1,1,0,NA,1,2,2,NA,2,-0.466387518995346,-1.10935467299829,-0.573008439972904,-0.855471899654322
5,13.942466,2,61.45,163.4,23.015361,1269.114,57.9,3800,50,NA,36.8,1,169,72,1,183,2,5,2,1,1,1,2,1,1,1,1,4,2,0,6,3,3,4,3,1,0,0,1,0,0,NA,3,0,0,0,0,1,1,5,NA,5,0.156993332089275,1.47808218729839,1.38956656464623,1.64282751532637
5,13.246575,1,67.45,174.3,22.201749,1337.142,55.4,3850,49,NA,35.8,1,168,61,1,178,1,2,0,0,0,0,1,0,0,0,1,6,3,0,3,2,3,4,4,1,3,0,0,0,0,NA,4,0,0,0,0,1,1,2,NA,3,2.10939265800083,1.65985989449286,1.06749802554951,0.27238568221517
5,13.69863,1,50.3,164.7,18.543034,1296.63,55.7,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,2,1,1,1,2,1,1,1,1,4,2,0,6,3,3,4,4,1,3,0,1,0,0,NA,4,0,0,0,3,1,2,2,NA,4,0.337579504796399,0.184854059010168,0.456390567274339,0.34676653689307
5,14.490411,1,61.6,178.4,19.354904,1227.601,55,4200,52,NA,23.2,1,176,85,3,184,1,1,2,1,1,1,2,1,1,1,1,3,2,0,4,2,2,4,4,1,3,0,0,0,0,NA,1,1,1,1,4,1,1,2,NA,4,1.31938702017997,0.164338501742784,-0.706187620098739,-0.482805611896214
5,13.449315,2,46.1,163.7,17.202975,1281.936,56.9,3300,50,NA,20.7,2,170,59,1,175,1,1,2,1,1,1,2,1,1,1,1,4,2,0,3,2,2,4,4,1,3,0,0,0,0,NA,5,0,0,0,3,0,1,2,NA,5,0.483045594380359,-0.619201031418837,1.62542108859586,1.16701292068197
5,13.912329,2,43.95,158.1,17.583088,1100.592,53,3450,51,NA,38.2,1,163,50,1,168,0,3,2,1,1,1,2,1,1,1,1,2,1,1,3,2,2,4,4,1,2,1,0,2,0,NA,4,1,1,1,0,0,1,3,NA,3,-0.645766190039993,-0.630457927903623,-0.764278708343959,-1.44750355406538
5,12.052055,2,34.35,146.5,16.004846,1081.866,53.2,3250,49,NA,28,1,165,62,1,183,1,2,0,0,0,0,1,0,0,0,1,3,2,0,3,2,2,4,2,1,1,1,0,2,0,NA,1,0,0,1,3,1,1,2,NA,3,-0.905704703156066,-0.622099316632196,-0.322523755332921,-0.47548020810259
5,12.671233,2,44.5,157.3,17.984674,1096.644,53.7,2500,51,NA,NA,1,NA,NA,1,183,0,3,1,0,1,0,2,1,0,0,2,6,3,0,5,3,3,4,3,1,3,0,0,0,0,NA,6,0,0,NA,0,1,NA,3,NA,3,0.0620490036927542,-0.0901695593935033,-0.477669475525107,-0.529154226845134
5,11.69863,2,37.6,147.7,17.235618,1153.806,54.4,3500,49,NA,35.8,1,170,67,1,182,1,2,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,4,2,1,1,1,1,1,0,4,4,0,0,0,0,1,2,NA,2,4,-0.177688115083134,0.0285572302407383,0.884382875664243,0.579260674017103
5,12.764384,1,42.3,162.6,15.999237,1366.233,57.4,3550,50,NA,22,1,166,52,1,175,0,1,0,0,0,0,1,0,0,0,1,4,2,0,6,3,3,4,3,1,3,0,0,0,1,3,3,0,0,0,0,0,1,NA,1,2,0.880418944565858,-0.745141772396471,1.54642432690853,1.63289023654417
5,14.605479,2,49.25,168.1,17.428933,1069.056,52.9,3230,50,NA,38,1,170,75,2,173,0,3,2,1,1,1,2,1,1,1,1,3,2,0,5,3,3,4,2,1,2,0,0,0,0,4,3,0,0,0,1,1,1,NA,1,3,0.613943460767335,-0.877930690079697,-1.20756665598429,-1.61815437710143
5,14.093151,2,61.7,173.2,20.567873,1193.232,56.1,3350,55,NA,20.8,1,170,100,1,187,0,2,1,0,0,0,2,0,0,0,3,6,3,0,6,3,3,4,4,1,4,0,0,0,0,4,3,0,0,0,NA,1,1,NA,1,3,1.59667410885782,0.472502129734541,0.402612491305303,0.464779676181932
5,15.323288,1,64.7,164.1,24.026312,1364.15,58.5,NA,NA,NA,17.4,1,168,65,1,165,0,1,1,0,1,0,2,0,0,0,1,4,2,0,4,2,2,4,3,1,3,0,0,0,0,3,1,1,0,0,0,0,1,NA,1,2,-1.30932993992534,1.55152966391654,0.637010734689126,1.33317483634608
5,15.542466,1,69.95,173,23.37198,1298.21,55.9,4300,53,NA,22.4,1,170,63,1,180,0,1,0,0,0,0,1,0,0,0,1,3,2,0,6,3,3,4,4,1,2,0,0,0,0,4,5,0,0,1,1,1,1,NA,1,2,-0.155759778096901,1.24914255779354,-0.232197407946393,-0.334657957531254
5,15.339726,1,62.5,170.4,21.524885,1330.39,56.8,3340,50,34,22.4,1,164,52,1,178,5,3,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,4,4,1,3,0,0,0,0,3,1,1,1,0,4,1,1,NA,4,8,-0.438944669995751,0.574899364814479,0.212429604114664,0.263777966453801
5,15.221918,2,80,169.6,27.812389,1185.348,56.2,3750,49,33,35.7,1,159,85,1,173,0,2,2,1,1,1,2,1,1,1,1,4,2,0,2,1,2,4,4,1,NA,0,1,0,0,3,3,0,0,0,0,1,1,NA,1,3,0.709482328605686,3.08859062075544,0.321963004371992,0.522212093227044
6,12.260274,2,37,155.9,15.223324,1149.876,55.3,3400,NA,NA,17.8,1,167,68,1,182,1,2,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,4,NA,0,3,0,0,0,0,4,5,0,0,0,0,NA,2,NA,2,8,0.268447422827916,-1.01621020968363,0.413262050722194,0.708641065091997
6,12.39726,1,49,163.1,18.419938,1266.533,55.4,4800,51,NA,27.1,1,182,92,1,188,0,1,2,1,1,1,2,1,1,1,1,3,2,0,3,2,2,4,3,1,3,0,0,0,0,4,4,1,0,0,3,1,1,NA,1,3,1.21883335314086,0.153422610128296,0.361225249953477,0.441062610312095
6,12.632877,1,39.9,160.9,15.412064,1161.158,55.2,4750,54,49,26.2,1,172,70,1,190,1,2,2,1,1,1,2,1,1,1,1,3,2,0,3,2,2,4,3,1,3,0,0,0,0,4,4,0,1,0,0,1,1,NA,2,5,0.743413817049085,-0.985069870408615,-0.979862984044356,0.279211032608644
6,12.139726,1,33.8,145.9,15.878377,1244.697,54.3,2800,NA,NA,26.4,1,156,63,1,172,1,1,1,1,1,0,2,1,1,1,1,3,2,0,4,2,2,4,3,1,3,0,0,0,0,3,2,0,0,0,4,1,NA,NA,2,5,-1.01218977941138,-0.875785214441156,0.100495827917594,-0.230272123198532
